licence_group,date,rating,count,value,country,refused
33534,2011-07-20,6A002,1,40000,China,0
33535,2011-07-20,ML4,1,840,China,0
33536,2011-07-20,ML11,1,1000,Chile,0
33537,2011-07-20,5D002,1,1550,Oman,0
33537,2011-07-20,6A003,1,5000,Oman,0
33538,2011-07-20,ML10,1,2177,Oman,0
33540,2011-07-20,ML1,1,2300,Germany,0
33540,2011-07-20,ML2,1,28776,Germany,0
33541,2011-07-20,ML6,1,4825,Iraq,0
33541,2011-07-20,ML11,1,19405,Iraq,0
33541,2011-07-20,PL5017,1,124,Iraq,0
33542,2011-07-20,ML6,1,835000,"Sierra Leone",0
33544,2011-07-20,ML10,1,815,Spain,0
33545,2011-07-20,ML3,1,36000,Denmark,0
33546,2011-07-20,ML4,1,31500,Indonesia,0
33547,2011-07-20,ML10,1,11850,"Saudi Arabia",0
33549,2011-07-20,ML1,1,1761,Latvia,0
33550,2011-07-20,6A002,1,4646,Croatia,0
33552,2011-07-20,1C351,1,135,Japan,0
33555,2011-07-20,ML1,1,860,"New Zealand",0
33557,2011-07-20,5E002,1,840,"South Africa",0
33558,2011-07-20,ML5,1,15000,"South Africa",0
33558,2011-07-20,PL5017,1,100,"South Africa",0
33559,2011-07-20,"End Use",1,,"United Arab Emirates",1
33561,2011-07-20,4A003,1,2150,India,0
33561,2011-07-20,4D001,1,0,India,0
33561,2011-07-20,6A002,1,1585,India,0
33562,2011-07-20,ML5,1,249,India,0
33562,2011-07-20,ML10,2,658107,India,0
33565,2011-07-20,ML5,1,26350,"Korea, South",0
33565,2011-07-20,ML10,1,73617,"Korea, South",0
33565,2011-07-20,ML11,1,30691,"Korea, South",0
33565,2011-07-20,ML22,1,65,"Korea, South",0
33566,2011-07-20,ML4,1,14080,Malaysia,0
33566,2011-07-20,ML11,1,230,Malaysia,0
33567,2011-07-20,ML1,1,520,Hungary,0
33569,2011-07-20,3A001,1,10,Taiwan,0
33570,2011-07-20,ML2,1,29328,Botswana,0
33572,2011-07-21,ML5,1,168331,Afghanistan,0
33573,2011-07-21,5A001,1,3263,Qatar,0
33575,2011-07-21,ML1,1,1100,Italy,0
33576,2011-07-21,ML4,1,25153,Bangladesh,0
33579,2011-07-21,5A001,1,254803,Lebanon,0
33580,2011-07-21,ML13,1,221624,Lebanon,0
33581,2011-07-21,ML3,1,884,France,0
33581,2011-07-21,ML13,1,1148,France,0
33584,2011-07-21,1C010,2,193796,Thailand,0
33585,2011-07-21,ML1,1,304200,"Czech Republic",0
33585,2011-07-21,ML5,1,65580,"Czech Republic",0
33585,2011-07-21,ML11,1,14000,"Czech Republic",0
33585,2011-07-21,ML15,1,54580,"Czech Republic",0
33586,2011-07-21,6A003,1,51600,Israel,0
33588,2011-07-21,ML1,2,27775,Australia,0
33589,2011-07-21,6A001,1,7270,"Svelbard Archipelago",0
33589,2011-07-21,6A006,1,3000,"Svelbard Archipelago",0
33590,2011-07-21,1C352,1,1,Algeria,0
33591,2011-07-21,1A004,1,200,Singapore,0
33591,2011-07-21,8A002,1,1000000,Singapore,0
33592,2011-07-21,ML6,1,2184,Singapore,0
33592,2011-07-21,ML7,1,13813,Singapore,0
33594,2011-07-21,ML1,1,1884,"Channel Islands",0
33595,2011-07-21,ML11,1,162189,"United States of America",0
33598,2011-07-21,3A231,1,34818,"United States of America",0
33599,2011-07-21,ML1,1,3840,"United States of America",0
33599,2011-07-21,ML11,1,20953,"United States of America",0
33599,2011-07-21,PL5017,1,0,"United States of America",0
33601,2011-07-21,5A002,1,191911,China,0
33602,2011-07-21,ML22,1,13,China,0
33604,2011-07-21,ML10,1,25200,Germany,0
33605,2011-07-21,ML10,1,3052,Germany,0
33606,2011-07-21,ML10,1,1154,Spain,0
33607,2011-07-21,ML4,1,24500,Spain,0
33608,2011-07-21,ML1,1,3500,Netherlands,0
33610,2011-07-21,ML10,1,600,Oman,0
33611,2011-07-21,"End Use",2,953,Turkey,0
33612,2011-07-21,ML10,1,4302,Indonesia,0
33613,2011-07-21,ML21,1,3000,"Saudi Arabia",0
33613,2011-07-21,ML22,1,0,"Saudi Arabia",0
33615,2011-07-21,ML6,1,14700000,Sweden,0
33617,2011-07-21,ML10,1,15812,Switzerland,0
33619,2011-07-21,ML1,2,1395,"New Zealand",0
33621,2011-07-21,7A003,1,43700,Russia,0
33623,2011-07-21,ML10,1,56000,Pakistan,0
33623,2011-07-21,ML13,1,39065,Pakistan,0
33624,2011-07-21,ML10,1,700,"South Africa",0
33626,2011-07-21,5A002,1,1908,Egypt,0
33626,2011-07-21,6A001,1,42000,Egypt,0
33626,2011-07-21,7A003,1,36000,Egypt,0
33626,2011-07-21,8A002,1,170000,Egypt,0
33627,2011-07-21,ML5,1,16890,Egypt,0
33629,2011-07-21,7A103,1,150000,"United Arab Emirates",0
33632,2011-07-21,6A005,1,254219,India,0
33633,2011-07-21,ML10,2,92608,India,0
33634,2011-07-21,6A003,1,18900,"Korea, South",0
33634,2011-07-21,6A203,1,948,"Korea, South",0
33634,2011-07-21,9E003,1,1000,"Korea, South",0
33635,2011-07-21,ML9,2,2957814,"Korea, South",0
33635,2011-07-21,ML10,1,2453,"Korea, South",0
33636,2011-07-21,1C202,1,8590,Taiwan,0
33636,2011-07-21,1C234,1,142,Taiwan,0
33637,2011-07-21,ML10,1,92,Taiwan,0
33638,2011-07-22,5A002,1,3250,Brazil,0
33639,2011-07-22,ML10,2,6226,Brazil,0
33641,2011-07-22,"End Use",2,275,Turkey,0
33642,2011-07-22,ML5,1,13272,Italy,0
33643,2011-07-22,ML10,1,2994,France,0
33644,2011-07-22,ML13,1,4200,Nigeria,0
33645,2011-07-22,1C240,1,6955,Israel,0
33645,2011-07-22,5A002,2,53459,Israel,0
33646,2011-07-22,ML1,1,625,Australia,0
33646,2011-07-22,PL5017,1,0,Australia,0
33647,2011-07-22,"End Use",1,,Iran,1
33648,2011-07-22,1C202,1,249,Singapore,0
33649,2011-07-22,ML6,1,480,Singapore,0
33649,2011-07-22,ML7,1,5100,Singapore,0
33650,2011-07-22,ML22,1,2,China,0
33651,2011-07-22,ML10,2,3031,Oman,0
33652,2011-07-22,ML7,1,332814,Germany,0
33652,2011-07-22,ML11,1,2354,Germany,0
33653,2011-07-22,ML5,1,38000,Netherlands,0
33654,2011-07-22,ML1,1,2500,Denmark,0
33655,2011-07-22,ML1,1,1500,Tanzania,0
33656,2011-07-22,ML6,1,4136,Finland,0
33657,2011-07-22,ML1,2,1873449,"Saudi Arabia",0
33659,2011-07-22,ML1,1,1000,"New Zealand",0
33661,2011-07-22,"End Use",1,380,Pakistan,0
33662,2011-07-22,2B352,1,4500,"South Africa",0
33663,2011-07-22,ML2,1,180924,"South Africa",0
33664,2011-07-22,5A002,1,1946437,"United Arab Emirates",0
33664,2011-07-22,5D002,1,914,"United Arab Emirates",0
33666,2011-07-22,6A003,1,23000,India,0
33667,2011-07-22,ML5,1,727,India,0
33668,2011-07-22,6A008,1,,India,1
33669,2011-07-22,1C351,1,102,"Korea, South",0
33669,2011-07-22,7A003,1,108500,"Korea, South",0
33670,2011-07-22,ML5,1,860,"Korea, South",0
33672,2011-07-22,ML1,1,3250,Austria,0
33673,2011-07-22,1C230,1,22,Taiwan,0
33673,2011-07-22,2B350,1,38429,Taiwan,0
33674,2011-07-22,ML5,1,48500,Taiwan,0
33674,2011-07-22,ML13,1,23128,Taiwan,0
33675,2011-07-25,6A001,1,265620,Brazil,0
33675,2011-07-25,7A103,1,115566,Brazil,0
33676,2011-07-25,2B350,1,1836,Turkey,0
33676,2011-07-25,"End Use",1,831,Turkey,0
33677,2011-07-25,ML14,1,1057871,Turkey,0
33677,2011-07-25,ML21,1,0,Turkey,0
33677,2011-07-25,PL5017,1,12747,Turkey,0
33678,2011-07-25,ML10,1,73291,Italy,0
33681,2011-07-25,6A003,1,3300,Kuwait,0
33682,2011-07-25,ML5,1,6390,France,0
33683,2011-07-25,ML7,2,8900,France,0
33683,2011-07-25,ML10,1,523,France,0
33684,2011-07-25,ML4,1,2840,Slovakia,0
33685,2011-07-25,5D002,1,2000,Gibraltar,0
33686,2011-07-25,7A003,1,26000,Nigeria,0
33687,2011-07-25,ML10,1,10545,Israel,0
33688,2011-07-25,ML22,1,1,Israel,0
33689,2011-07-25,ML1,1,800,Australia,0
33690,2011-07-25,5A002,1,2100,Singapore,0
33692,2011-07-25,ML10,1,290506,"United States of America",0
33692,2011-07-25,ML11,1,230007,"United States of America",0
33692,2011-07-25,ML21,2,700,"United States of America",0
33693,2011-07-25,1C351,1,7650,Jordan,0
33694,2011-07-25,ML1,1,1800,Belgium,0
33696,2011-07-25,5A002,2,1074,China,0
33697,2011-07-25,ML21,1,7582,China,0
33698,2011-07-25,ML10,1,4625,Germany,0
33701,2011-07-25,ML10,1,1252,Indonesia,0
33704,2011-07-25,2B350,1,602,"Saudi Arabia",0
33704,2011-07-25,5A001,1,2287500,"Saudi Arabia",0
33704,2011-07-25,5A002,2,27384,"Saudi Arabia",0
33704,2011-07-25,5D001,1,112500,"Saudi Arabia",0
33705,2011-07-25,ML11,1,1300,"Saudi Arabia",0
33707,2011-07-25,ML5,1,2500,Sweden,0
33708,2011-07-25,ML1,1,3320,Sweden,0
33709,2011-07-25,7A003,1,66000,Russia,0
33710,2011-07-25,ML9,1,1768,Pakistan,0
33711,2011-07-25,5A001,1,877800,Iraq,0
33712,2011-07-25,6A003,1,25000,Angola,0
33713,2011-07-25,7A003,1,115000,"South Africa",0
33715,2011-07-25,5A002,2,12910572,"United Arab Emirates",0
33715,2011-07-25,5D002,1,143122,"United Arab Emirates",0
33716,2011-07-25,1C010,1,102000,India,0
33716,2011-07-25,6A003,1,274000,India,0
33718,2011-07-25,1C351,1,62,"Korea, South",0
33718,2011-07-25,7A003,1,155000,"Korea, South",0
33719,2011-07-25,ML10,1,4466871,"Korea, South",0
33720,2011-07-25,ML7,1,3600,Djibouti,0
33721,2011-07-25,ML15,1,50000,"Hong Kong Special Administrative Region",0
33722,2011-07-25,ML6,1,500000,"Sri Lanka",0
33723,2011-07-25,1A004,1,55040,Japan,0
33723,2011-07-25,ML7,1,43140,Japan,0
33723,2011-07-25,ML11,1,800,Japan,0
33723,2011-07-25,PL5017,1,4000,Japan,0
33725,2011-07-25,6A002,1,140000,Taiwan,0
33726,2011-07-26,0D001,1,1,Canada,0
33726,2011-07-26,0E001,1,1,Canada,0
33728,2011-07-26,ML16,1,108480,France,0
33729,2011-07-26,0E001,2,502,France,0
33730,2011-07-26,PL5017,1,646,France,0
33731,2011-07-26,ML3,1,300,Tanzania,0
33732,2011-07-26,5A002,1,11253,Gibraltar,0
33733,2011-07-26,7A003,1,15500,Nigeria,0
33734,2011-07-26,2B350,1,1816,Bahrain,0
33735,2011-07-26,ML16,1,142387,Israel,0
33736,2011-07-26,3A002,1,208000,Israel,0
33736,2011-07-26,4A003,1,3000,Israel,0
33736,2011-07-26,5A002,1,420,Israel,0
33736,2011-07-26,9B001,1,48750,Israel,0
33737,2011-07-26,2B001,1,109300,Turkey,0
33737,2011-07-26,7A103,1,115000,Turkey,0
33737,2011-07-26,"End Use",2,4012,Turkey,0
33738,2011-07-26,ML5,1,26000,Turkey,0
33739,2011-07-26,ML5,1,1273650,"United States of America",0
33739,2011-07-26,ML10,1,14815,"United States of America",0
33740,2011-07-26,0C001,1,1200,"United States of America",0
33740,2011-07-26,0E001,1,100000,"United States of America",0
33741,2011-07-26,ML1,1,3650,"United States of America",0
33741,2011-07-26,ML7,1,200000,"United States of America",0
33741,2011-07-26,ML8,1,34,"United States of America",0
33742,2011-07-26,5A002,1,508,China,0
33742,2011-07-26,6A003,1,22550,China,0
33743,2011-07-26,ML4,1,72113,China,0
33744,2011-07-26,ML10,1,6917,Chile,0
33745,2011-07-26,ML10,2,6751,Oman,0
33746,2011-07-26,ML10,1,960,Germany,0
33747,2011-07-26,ML10,2,63449,Germany,0
33748,2011-07-26,5A002,1,285552,"Sierra Leone",0
33749,2011-07-26,ML10,1,2348,Spain,0
33750,2011-07-26,ML1,1,500,Denmark,0
33751,2011-07-26,5A002,1,537,Philippines,0
33752,2011-07-26,2B350,1,1061,Indonesia,0
33753,2011-07-26,ML10,2,151687,Indonesia,0
33754,2011-07-26,2B350,1,24405,"Saudi Arabia",0
33754,2011-07-26,5A002,1,190000,"Saudi Arabia",0
33754,2011-07-26,5D002,1,10520,"Saudi Arabia",0
33755,2011-07-26,ML11,1,335410,"Saudi Arabia",0
33756,2011-07-26,ML5,1,1960,Sweden,0
33757,2011-07-26,ML10,1,13470,Sweden,0
33758,2011-07-26,ML1,1,24575,Thailand,0
33759,2011-07-26,3A228,1,20000,Brazil,0
33759,2011-07-26,7A003,1,25311,Brazil,0
33760,2011-07-26,ML1,1,224,Bulgaria,0
33761,2011-07-26,6A003,1,45000,Pakistan,0
33762,2011-07-26,6A003,1,140000,"United Arab Emirates",0
33762,2011-07-26,ML1,1,363780,"United Arab Emirates",0
33762,2011-07-26,ML5,1,38000,"United Arab Emirates",0
33762,2011-07-26,ML11,1,14000,"United Arab Emirates",0
33762,2011-07-26,ML15,1,54580,"United Arab Emirates",0
33763,2011-07-26,1C010,1,86350,"United Arab Emirates",0
33763,2011-07-26,5A002,1,27131985,"United Arab Emirates",0
33763,2011-07-26,5D002,1,8178412,"United Arab Emirates",0
33764,2011-07-26,5A002,1,252,India,0
33764,2011-07-26,7A003,1,88875,India,0
33765,2011-07-26,ML10,1,2632,India,0
33766,2011-07-26,1A004,1,16500,Malaysia,0
33766,2011-07-26,ML7,1,250,Malaysia,0
33767,2011-07-26,ML2,1,406000,Malaysia,0
33767,2011-07-26,ML10,1,40000,Malaysia,0
33767,2011-07-26,PL5017,1,15000,Malaysia,0
33768,2011-07-26,5D002,1,9000,"Hong Kong Special Administrative Region",0
33769,2011-07-26,ML9,1,29263,Taiwan,0
33769,2011-07-26,ML13,1,969690,Taiwan,0
33771,2011-07-27,1C352,1,1,Turkey,0
33771,2011-07-27,"End Use",1,1697,Turkey,0
33772,2011-07-27,ML1,1,12500,"United States of America",0
33772,2011-07-27,ML4,1,686150,"United States of America",0
33773,2011-07-27,5A001,1,27724,Nigeria,0
33774,2011-07-27,ML1,1,54000,Nigeria,0
33774,2011-07-27,ML3,1,27000,Nigeria,0
33775,2011-07-27,ML10,1,2534,Ecuador,0
33776,2011-07-27,ML2,1,1102000,Bahrain,0
33776,2011-07-27,ML22,1,0,Bahrain,0
33776,2011-07-27,PL5017,1,146000,Bahrain,0
33777,2011-07-27,6A003,1,8000,Israel,0
33778,2011-07-27,5A002,1,5474,Australia,0
33779,2011-07-27,ML9,1,22910,Australia,0
33780,2011-07-27,7A003,1,49800,Singapore,0
33780,2011-07-27,7A103,1,46400,Singapore,0
33781,2011-07-27,ML6,1,10741,Singapore,0
33782,2011-07-27,ML3,1,3501,"Channel Islands",0
33783,2011-07-27,2B350,1,22308,China,0
33783,2011-07-27,5A002,1,596001,China,0
33783,2011-07-27,5D002,1,1,China,0
33783,2011-07-27,6A002,1,55000,China,0
33784,2011-07-27,ML9,1,23210,Chile,0
33785,2011-07-27,ML6,1,50000,Jordan,0
33786,2011-07-27,ML7,1,4920,Spain,0
33787,2011-07-27,ML10,1,1931,Netherlands,0
33788,2011-07-27,ML10,1,11583,Poland,0
33789,2011-07-27,ML10,2,3461,Indonesia,0
33790,2011-07-27,ML6,1,53260,"Saudi Arabia",0
33790,2011-07-27,ML17,1,1350,"Saudi Arabia",0
33791,2011-07-27,ML4,1,24621,Sweden,0
33791,2011-07-27,ML5,1,6328,Sweden,0
33792,2011-07-27,ML9,1,130,Thailand,0
33793,2011-07-27,ML1,1,1380,"New Zealand",0
33794,2011-07-27,6A003,1,5000,Russia,0
33795,2011-07-27,ML3,1,30000,"South Africa",0
33796,2011-07-27,2B350,1,24030,Egypt,0
33797,2011-07-27,1C234,1,318,India,0
33797,2011-07-27,ML8,1,359,India,0
33798,2011-07-27,ML5,1,2403,India,0
33798,2011-07-27,ML11,2,4015532,India,0
33798,2011-07-27,ML22,1,10000,India,0
33799,2011-07-27,2B351,1,306,"Korea, South",0
33799,2011-07-27,7A103,1,115000,"Korea, South",0
33801,2011-07-27,ML18,1,102000,Malaysia,0
33801,2011-07-27,ML21,1,1000,Malaysia,0
33802,2011-07-27,1C450,1,134,"Hong Kong Special Administrative Region",0
33802,2011-07-27,5D002,1,312600,"Hong Kong Special Administrative Region",0
33803,2011-07-27,1C229,1,19,Taiwan,0
33803,2011-07-27,6C002,1,60,Taiwan,0
33804,2011-07-28,3A101,1,100287,Brazil,0
33805,2011-07-28,"End Use",4,5863,Turkey,0
33806,2011-07-28,ML5,1,60638,Turkey,0
33806,2011-07-28,ML6,1,8250,Turkey,0
33806,2011-07-28,ML10,1,3547,Turkey,0
33806,2011-07-28,ML11,3,49283,Turkey,0
33806,2011-07-28,ML18,1,0,Turkey,0
33806,2011-07-28,PL5017,1,0,Turkey,0
33807,2011-07-28,ML5,1,21691,Italy,0
33807,2011-07-28,ML10,1,6450,Italy,0
33808,2011-07-28,PL5017,1,650,Luxembourg,0
33809,2011-07-28,ML2,1,7697,France,0
33809,2011-07-28,ML10,1,21746,France,0
33810,2011-07-28,7A103,1,30519,Nigeria,0
33811,2011-07-28,6A003,1,12500,Bolivia,0
33812,2011-07-28,ML4,1,3091,Norway,0
33813,2011-07-28,ML1,1,32250,Argentina,0
33813,2011-07-28,ML3,1,6289,Argentina,0
33814,2011-07-28,1C352,1,1,Israel,0
33815,2011-07-28,ML4,1,32890,Australia,0
33816,2011-07-28,1C350,1,61749,Singapore,0
33816,2011-07-28,1E001,1,1000,Singapore,0
33816,2011-07-28,1E201,1,0,Singapore,0
33816,2011-07-28,2E001,1,0,Singapore,0
33816,2011-07-28,2E002,1,0,Singapore,0
33816,2011-07-28,2E003,1,0,Singapore,0
33816,2011-07-28,5A002,1,6786,Singapore,0
33816,2011-07-28,5D002,1,9000,Singapore,0
33816,2011-07-28,9E002,1,1000,Singapore,0
33816,2011-07-28,9E003,1,0,Singapore,0
33817,2011-07-28,ML5,1,700,Singapore,0
33817,2011-07-28,ML11,1,5222,Singapore,0
33818,2011-07-28,5A002,2,1197,Iceland,0
33819,2011-07-28,0C001,1,1500,"United States of America",0
33819,2011-07-28,5A002,1,13687,"United States of America",0
33820,2011-07-28,ML4,1,630,"United States of America",0
33820,2011-07-28,ML6,1,14000,"United States of America",0
33820,2011-07-28,ML11,1,296,"United States of America",0
33820,2011-07-28,ML13,1,40247,"United States of America",0
33821,2011-07-28,PL5017,1,650,Belgium,0
33822,2011-07-28,2B350,1,33004,Thailand,0
33825,2011-07-28,ML6,1,6500,"Saudi Arabia",0
33825,2011-07-28,ML7,1,850378,"Saudi Arabia",0
33825,2011-07-28,ML11,1,8688,"Saudi Arabia",0
33827,2011-07-28,ML3,1,3388,Sweden,0
33828,2011-07-28,6A003,1,6000,Croatia,0
33829,2011-07-28,1C351,1,225,Switzerland,0
33830,2011-07-28,ML1,1,1000,"New Zealand",0
33831,2011-07-28,ML11,1,787,Bulgaria,0
33832,2011-07-28,5A002,1,5474,Mexico,0
33834,2011-07-28,5A002,1,7712,India,0
33835,2011-07-28,2B006,1,10200,"Korea, South",0
33835,2011-07-28,2B350,1,8164,"Korea, South",0
33835,2011-07-28,3C003,1,402500,"Korea, South",0
33835,2011-07-28,5A002,1,7515,"Korea, South",0
33835,2011-07-28,6A003,1,22550,"Korea, South",0
33836,2011-07-28,ML11,1,3866,"Korea, South",0
33837,2011-07-28,ML9,1,27882,Taiwan,0
33838,2011-07-29,6A005,1,302000,Brazil,0
33840,2011-07-29,6A005,1,665000,Turkey,0
33842,2011-07-29,ML6,1,25000,Italy,0
33843,2011-07-29,0C001,1,5500,"United States of America",0
33843,2011-07-29,0C002,1,16700,"United States of America",0
33843,2011-07-29,1C351,1,4352,"United States of America",0
33844,2011-07-29,ML10,1,575,"United States of America",0
33846,2011-07-29,8A001,1,1500000,Nigeria,0
33846,2011-07-29,8A002,1,200000,Nigeria,0
33847,2011-07-29,6A001,1,9600000,Norway,0
33848,2011-07-29,ML1,1,3300,Norway,0
33850,2011-07-29,ML10,1,1800,"Saudi Arabia",0
33852,2011-07-29,ML1,1,738,"Channel Islands",0
33853,2011-07-29,ML5,1,3086,Germany,0
33855,2011-07-29,5A002,1,1115,"Bosnia and Herzegovina",0
33856,2011-07-29,ML3,1,160000,Ukraine,0
33857,2011-07-29,ML10,1,64589,Oman,0
33858,2011-07-29,6A001,1,4234,Finland,0
33859,2011-07-29,ML11,1,300,Switzerland,0
33859,2011-07-29,ML21,1,200,Switzerland,0
33861,2011-07-29,ML5,1,363254,Egypt,0
33862,2011-07-29,ML7,1,13800,"United Arab Emirates",0
33862,2011-07-29,ML11,1,3453047,"United Arab Emirates",0
33863,2011-07-29,ML10,1,205172,India,0
33865,2011-07-29,ML10,1,142529,"Korea, South",0
33866,2011-07-29,ML1,1,6668,Malaysia,0
33868,2011-07-29,ML18,1,7348,Japan,0
33869,2011-07-30,ML11,1,4225,"United States of America",0
33869,2011-07-30,ML17,1,200,"United States of America",0
33869,2011-07-30,ML22,1,50,"United States of America",0
33869,2011-07-30,PL5017,1,200,"United States of America",0
33870,2011-08-01,ML4,1,40920,Brazil,0
33871,2011-08-01,1C351,1,14141,Turkey,0
33871,2011-08-01,"End Use",2,2729,Turkey,0
33872,2011-08-01,ML1,1,8874,Qatar,0
33872,2011-08-01,PL5017,1,220,Qatar,0
33873,2011-08-01,ML1,1,3473,Serbia,0
33874,2011-08-01,ML1,1,4750,France,0
33875,2011-08-01,ML1,1,600,Ireland,0
33876,2011-08-01,2B352,1,7634,Nigeria,0
33876,2011-08-01,8A001,1,1411495,Nigeria,0
33877,2011-08-01,ML6,1,40100,Nigeria,0
33878,2011-08-01,1A004,1,29525,Israel,0
33878,2011-08-01,5A002,1,50540,Israel,0
33878,2011-08-01,5D002,1,2560,Israel,0
33879,2011-08-01,1C351,1,10,Australia,0
33880,2011-08-01,ML3,1,100500,Australia,0
33881,2011-08-01,ML9,1,1772,Singapore,0
33882,2011-08-01,ML1,1,3450,Zambia,0
33883,2011-08-01,ML11,1,14934,"United States of America",0
33884,2011-08-01,1C010,1,61000,China,0
33885,2011-08-01,7A003,1,16800,China,0
33886,2011-08-01,ML10,1,6417,Germany,0
33887,2011-08-01,ML1,1,1500,Tanzania,0
33887,2011-08-01,ML3,1,924,Tanzania,0
33888,2011-08-01,ML1,1,550,Denmark,0
33889,2011-08-01,ML10,1,187,Poland,0
33890,2011-08-01,1C350,1,30800,"Saudi Arabia",0
33891,2011-08-01,ML1,1,998,Sweden,0
33892,2011-08-01,ML10,1,5156,Switzerland,0
33893,2011-08-01,ML1,1,4080,"New Zealand",0
33893,2011-08-01,PL5017,1,103,"New Zealand",0
33894,2011-08-01,1C350,1,145332,Russia,0
33895,2011-08-01,2B350,1,8273,"Equatorial Guinea",0
33896,2011-08-01,5A002,1,1157767,"United Arab Emirates",0
33896,2011-08-01,ML6,1,2080000,"United Arab Emirates",0
33896,2011-08-01,ML11,1,856000,"United Arab Emirates",0
33897,2011-08-01,2B350,1,15490,"United Arab Emirates",0
33897,2011-08-01,6A008,1,1200000,"United Arab Emirates",0
33898,2011-08-01,1C010,1,290000,India,0
33899,2011-08-01,ML9,1,10154,India,0
33899,2011-08-01,ML10,2,27908,India,0
33899,2011-08-01,ML22,1,400,India,0
33900,2011-08-01,ML1,1,120000,Austria,0
33901,2011-08-01,6A005,2,280000,Taiwan,0
33902,2011-08-01,ML7,1,10,Taiwan,0
33902,2011-08-01,ML10,1,415394,Taiwan,0
33902,2011-08-01,ML11,2,206965,Taiwan,0
33902,2011-08-01,ML17,1,885,Taiwan,0
33903,2011-08-02,5A002,1,537,Brazil,0
33904,2011-08-02,0D001,1,1,Canada,0
33904,2011-08-02,0E001,1,1,Canada,0
33905,2011-08-02,ML1,1,2148,Canada,0
33905,2011-08-02,ML9,1,106613,Canada,0
33905,2011-08-02,ML17,1,31373,Canada,0
33906,2011-08-02,5A002,1,21695,Qatar,0
33906,2011-08-02,5D002,1,44778,Qatar,0
33907,2011-08-02,ML11,1,289,Italy,0
33908,2011-08-02,6A001,1,12175,Bangladesh,0
33909,2011-08-02,ML11,1,46690,Serbia,0
33909,2011-08-02,ML22,1,50,Serbia,0
33910,2011-08-02,ML3,1,520000,France,0
33910,2011-08-02,ML10,1,2976,France,0
33911,2011-08-02,ML10,1,1800,Israel,0
33912,2011-08-02,8A002,1,3486,"French Overseas Territory",0
33913,2011-08-02,ML18,1,6298,Singapore,0
33914,2011-08-02,ML10,1,184503,"United States of America",0
33915,2011-08-02,ML1,2,6350,"United States of America",0
33915,2011-08-02,ML10,1,13978,"United States of America",0
33915,2011-08-02,PL5017,1,11757,"United States of America",0
33916,2011-08-02,2B350,1,440,China,0
33916,2011-08-02,3C003,2,3009375,China,0
33917,2011-08-02,ML10,1,38780,Germany,0
33918,2011-08-02,ML10,2,6222,Oman,0
33919,2011-08-02,"End Use",1,1541,Turkey,0
33920,2011-08-02,ML11,1,3500,Turkey,0
33920,2011-08-02,ML13,1,25000,Turkey,0
33920,2011-08-02,ML22,1,500,Turkey,0
33921,2011-08-02,ML5,2,104900,Sweden,0
33921,2011-08-02,ML10,1,5651,Sweden,0
33922,2011-08-02,ML10,1,21065,Switzerland,0
33923,2011-08-02,ML9,1,34555,Pakistan,0
33924,2011-08-02,ML1,1,5950,"South Africa",0
33924,2011-08-02,PL5017,1,110,"South Africa",0
33925,2011-08-02,2B350,1,1402,"United Arab Emirates",0
33925,2011-08-02,5A002,1,22818264,"United Arab Emirates",0
33925,2011-08-02,5D002,1,308583,"United Arab Emirates",0
33926,2011-08-02,ML2,1,12400,"United Arab Emirates",0
33927,2011-08-02,ML5,1,1592,India,0
33927,2011-08-02,ML6,1,3349,India,0
33927,2011-08-02,ML11,2,77667,India,0
33927,2011-08-02,ML22,1,58,India,0
33928,2011-08-02,5A002,1,13084,"Hong Kong Special Administrative Region",0
33928,2011-08-02,5D002,1,45378,"Hong Kong Special Administrative Region",0
33928,2011-08-02,5E002,1,2338,"Hong Kong Special Administrative Region",0
